,Date,State,Thermal,Hydro,Gas/Diesel/Naptha,Wind,Day,Month,Year
25822,13-09-2021,KERALA,0.0,1072.92,0.0,30.42,13,9,2021
25823,12-09-2021,KERALA,0.0,913.33,0.0,27.5,12,9,2021
25824,11-09-2021,KERALA,0.0,978.75,0.0,22.08,11,9,2021
25825,10-09-2021,KERALA,0.0,915.42,0.0,29.17,10,9,2021
25826,09-09-2021,KERALA,0.0,1023.33,0.0,28.33,9,9,2021
25827,08-09-2021,KERALA,0.0,1014.58,0.0,31.25,8,9,2021
25828,07-09-2021,KERALA,0.0,996.67,0.0,31.67,7,9,2021
25829,06-09-2021,KERALA,0.0,1030.0,0.0,30.83,6,9,2021
25830,05-09-2021,KERALA,0.0,954.58,0.0,20.83,5,9,2021
25831,04-09-2021,KERALA,0.0,910.0,0.0,25.83,4,9,2021
25832,03-09-2021,KERALA,0.0,1055.42,0.0,18.33,3,9,2021
25833,02-09-2021,KERALA,0.0,1065.42,0.0,26.67,2,9,2021
25834,01-09-2021,KERALA,0.0,1042.5,0.0,25.83,1,9,2021
25835,31-08-2021,KERALA,0.0,1141.67,0.0,21.25,31,8,2021
25836,30-08-2021,KERALA,0.0,1153.75,0.0,26.67,30,8,2021
25837,29-08-2021,KERALA,0.0,1087.5,0.0,29.17,29,8,2021
25838,28-08-2021,KERALA,0.0,1598.75,0.0,33.75,28,8,2021
25839,27-08-2021,KERALA,0.0,1301.25,0.0,27.08,27,8,2021
25840,26-08-2021,KERALA,0.0,1255.83,0.0,27.08,26,8,2021
25841,25-08-2021,KERALA,0.0,1241.67,0.0,25.42,25,8,2021
25842,24-08-2021,KERALA,0.0,1216.25,0.0,20.0,24,8,2021
25843,23-08-2021,KERALA,0.0,1136.25,0.0,10.42,23,8,2021
25844,22-08-2021,KERALA,0.0,893.33,0.0,2.92,22,8,2021
25845,21-08-2021,KERALA,0.0,1059.58,0.0,9.58,21,8,2021
25846,20-08-2021,KERALA,0.0,1060.0,0.0,12.08,20,8,2021
25847,19-08-2021,KERALA,0.0,1164.17,0.0,29.17,19,8,2021
25848,18-08-2021,KERALA,0.0,1326.67,0.0,24.17,18,8,2021
25849,17-08-2021,KERALA,0.0,1454.17,0.0,23.75,17,8,2021
25850,16-08-2021,KERALA,0.0,1338.75,0.0,25.42,16,8,2021
25851,15-08-2021,KERALA,0.0,1167.08,0.0,28.33,15,8,2021
25852,14-08-2021,KERALA,0.0,1222.92,0.0,30.83,14,8,2021
25853,13-08-2021,KERALA,0.0,1292.08,0.0,26.25,13,8,2021
25854,12-08-2021,KERALA,0.0,1592.92,0.0,32.92,12,8,2021
25855,11-08-2021,KERALA,0.0,1674.17,0.0,27.92,11,8,2021
25856,10-08-2021,KERALA,0.0,1760.83,0.0,32.08,10,8,2021
25857,09-08-2021,KERALA,0.0,1705.83,0.0,27.5,9,8,2021
25858,08-08-2021,KERALA,0.0,1638.75,0.0,23.33,8,8,2021
25859,07-08-2021,KERALA,0.0,1691.25,0.0,29.17,7,8,2021
25860,06-08-2021,KERALA,0.0,1687.92,0.0,35.42,6,8,2021
25861,05-08-2021,KERALA,0.0,1677.5,0.0,33.75,5,8,2021
25862,04-08-2021,KERALA,0.0,1702.08,0.0,29.58,4,8,2021
25863,03-08-2021,KERALA,0.0,1711.67,0.0,35.83,3,8,2021
25864,02-08-2021,KERALA,0.0,1675.83,0.0,30.0,2,8,2021
25865,01-08-2021,KERALA,0.0,1699.17,0.0,32.92,1,8,2021
25866,31-07-2021,KERALA,0.0,1712.5,0.0,34.58,31,7,2021
25867,30-07-2021,KERALA,0.0,1730.83,0.0,26.67,30,7,2021
25868,29-07-2021,KERALA,0.0,1680.42,0.0,28.33,29,7,2021
25869,28-07-2021,KERALA,0.0,1703.75,0.0,28.75,28,7,2021
25870,27-07-2021,KERALA,0.0,1731.25,0.0,30.42,27,7,2021
25871,26-07-2021,KERALA,0.0,1671.25,0.0,26.67,26,7,2021
25872,25-07-2021,KERALA,0.0,1664.58,0.0,27.08,25,7,2021
25873,24-07-2021,KERALA,0.0,1713.33,0.0,27.92,24,7,2021
25874,23-07-2021,KERALA,0.0,1672.08,0.0,20.42,23,7,2021
25875,22-07-2021,KERALA,0.0,1635.0,0.0,33.33,22,7,2021
25876,21-07-2021,KERALA,0.0,1689.17,0.0,37.92,21,7,2021
25877,20-07-2021,KERALA,0.0,1599.17,0.0,36.67,20,7,2021
25878,19-07-2021,KERALA,0.0,1452.08,0.0,27.5,19,7,2021
25879,18-07-2021,KERALA,0.0,1368.33,0.0,27.5,18,7,2021
25880,17-07-2021,KERALA,0.0,1362.5,0.0,26.25,17,7,2021
25881,16-07-2021,KERALA,0.0,1360.0,0.0,18.33,16,7,2021
25882,15-07-2021,KERALA,0.0,1225.42,0.0,10.0,15,7,2021
25883,14-07-2021,KERALA,0.0,1227.92,0.0,28.33,14,7,2021
25884,13-07-2021,KERALA,0.0,1183.75,0.0,33.33,13,7,2021
25885,12-07-2021,KERALA,0.0,1182.08,0.0,27.08,12,7,2021
25886,11-07-2021,KERALA,0.0,1077.08,0.0,24.58,11,7,2021
25887,10-07-2021,KERALA,0.0,960.83,0.0,30.83,10,7,2021
25888,09-07-2021,KERALA,0.0,917.92,0.0,29.17,9,7,2021
25889,08-07-2021,KERALA,0.0,900.0,0.0,22.5,8,7,2021
25890,07-07-2021,KERALA,0.0,1135.0,0.0,20.83,7,7,2021
25891,06-07-2021,KERALA,0.0,1136.67,0.0,15.42,6,7,2021
25892,05-07-2021,KERALA,0.0,1089.17,0.0,12.5,5,7,2021
25893,04-07-2021,KERALA,0.0,965.83,0.0,18.75,4,7,2021
25894,03-07-2021,KERALA,0.0,1046.67,0.0,19.58,3,7,2021
25895,02-07-2021,KERALA,0.0,1014.58,0.0,28.75,2,7,2021
25896,01-07-2021,KERALA,0.0,873.75,0.0,21.67,1,7,2021
25897,30-06-2021,KERALA,0.0,941.67,0.0,20.0,30,6,2021
25898,29-06-2021,KERALA,0.0,1177.5,0.0,10.83,29,6,2021
25899,28-06-2021,KERALA,0.0,1200.0,0.0,18.33,28,6,2021
25900,27-06-2021,KERALA,0.0,1122.5,0.0,20.83,27,6,2021
25901,26-06-2021,KERALA,0.0,1030.42,0.0,26.25,26,6,2021
25902,25-06-2021,KERALA,0.0,964.58,0.0,26.25,25,6,2021
25903,24-06-2021,KERALA,0.0,1019.58,0.0,27.08,24,6,2021
25904,23-06-2021,KERALA,0.0,1265.42,0.0,20.42,23,6,2021
25905,22-06-2021,KERALA,0.0,1273.75,0.0,20.83,22,6,2021
25906,21-06-2021,KERALA,0.0,1322.08,0.0,20.83,21,6,2021
25907,20-06-2021,KERALA,0.0,1166.67,0.0,27.92,20,6,2021
25908,19-06-2021,KERALA,0.0,1207.92,0.0,33.75,19,6,2021
25909,18-06-2021,KERALA,0.0,1250.0,0.0,32.08,18,6,2021
25910,17-06-2021,KERALA,0.0,1234.58,0.0,26.25,17,6,2021
25911,16-06-2021,KERALA,0.0,1220.0,0.0,24.17,16,6,2021
25912,15-06-2021,KERALA,0.0,1122.08,0.0,28.75,15,6,2021
25913,14-06-2021,KERALA,0.0,1054.58,0.0,28.75,14,6,2021
25914,13-06-2021,KERALA,0.0,801.67,0.0,22.08,13,6,2021
25915,12-06-2021,KERALA,0.0,852.5,0.0,30.83,12,6,2021
25916,11-06-2021,KERALA,0.0,907.5,0.0,36.25,11,6,2021
25917,10-06-2021,KERALA,0.0,833.75,0.0,30.0,10,6,2021
25918,09-06-2021,KERALA,0.0,892.08,0.0,36.67,9,6,2021
25919,08-06-2021,KERALA,0.0,901.67,0.0,29.17,8,6,2021
25920,07-06-2021,KERALA,0.0,954.17,0.0,23.33,7,6,2021
25921,06-06-2021,KERALA,0.0,959.58,0.0,20.0,6,6,2021
25922,05-06-2021,KERALA,0.0,859.58,0.0,6.25,5,6,2021
25923,04-06-2021,KERALA,0.0,1015.83,0.0,15.42,4,6,2021
25924,03-06-2021,KERALA,0.0,1035.83,0.0,11.25,3,6,2021
25925,02-06-2021,KERALA,0.0,1075.83,0.0,16.25,2,6,2021
25926,01-06-2021,KERALA,0.0,1002.5,0.0,29.17,1,6,2021
25927,31-05-2021,KERALA,0.0,978.75,0.0,24.58,31,5,2021
25928,30-05-2021,KERALA,0.0,1144.17,0.0,35.0,30,5,2021
25929,29-05-2021,KERALA,0.0,1159.17,0.0,32.08,29,5,2021
25930,28-05-2021,KERALA,0.0,1229.58,0.0,31.25,28,5,2021
25931,27-05-2021,KERALA,0.0,1054.17,0.0,40.0,27,5,2021
25932,26-05-2021,KERALA,0.0,1118.33,0.0,36.67,26,5,2021
25933,25-05-2021,KERALA,0.0,1025.0,0.0,34.58,25,5,2021
25934,24-05-2021,KERALA,0.0,1133.33,0.0,30.42,24,5,2021
25935,23-05-2021,KERALA,0.0,1224.58,0.0,20.0,23,5,2021
25936,22-05-2021,KERALA,0.0,1180.0,0.0,17.92,22,5,2021
25937,21-05-2021,KERALA,0.0,1091.67,0.0,20.83,21,5,2021
25938,20-05-2021,KERALA,0.0,1075.83,0.0,20.42,20,5,2021
25939,19-05-2021,KERALA,0.0,1090.0,0.0,21.25,19,5,2021
25940,18-05-2021,KERALA,0.0,1015.0,0.0,21.25,18,5,2021
25941,17-05-2021,KERALA,0.0,1112.92,0.0,12.08,17,5,2021
25942,16-05-2021,KERALA,0.0,1001.67,0.0,11.67,16,5,2021
25943,15-05-2021,KERALA,0.0,940.83,0.0,8.75,15,5,2021
25944,14-05-2021,KERALA,0.0,891.67,0.0,9.58,14,5,2021
25945,13-05-2021,KERALA,0.0,960.83,0.0,19.17,13,5,2021
25946,12-05-2021,KERALA,0.0,766.25,0.0,12.5,12,5,2021
25947,11-05-2021,KERALA,0.0,820.0,0.0,14.58,11,5,2021
25948,10-05-2021,KERALA,0.0,932.92,0.0,5.42,10,5,2021
25949,09-05-2021,KERALA,0.0,876.67,0.0,4.17,9,5,2021
25950,08-05-2021,KERALA,0.0,967.5,0.0,2.92,8,5,2021
25951,07-05-2021,KERALA,0.0,978.33,0.0,5.0,7,5,2021
25952,06-05-2021,KERALA,0.0,1108.75,0.0,4.58,6,5,2021
25953,05-05-2021,KERALA,0.0,956.25,0.0,3.75,5,5,2021
25954,04-05-2021,KERALA,0.0,910.42,0.0,3.33,4,5,2021
25955,03-05-2021,KERALA,0.0,819.17,0.0,4.17,3,5,2021
25956,02-05-2021,KERALA,0.0,750.83,0.0,2.5,2,5,2021
25957,01-05-2021,KERALA,0.0,705.0,0.0,4.17,1,5,2021
25958,30-04-2021,KERALA,0.0,902.5,0.0,4.58,30,4,2021
25959,29-04-2021,KERALA,0.0,980.42,0.0,16.67,29,4,2021
25960,28-04-2021,KERALA,0.0,853.75,0.0,10.0,28,4,2021
25961,27-04-2021,KERALA,0.0,817.08,0.0,9.17,27,4,2021
25962,26-04-2021,KERALA,0.0,863.75,0.0,7.5,26,4,2021
25963,25-04-2021,KERALA,0.0,683.75,0.0,3.33,25,4,2021
25964,24-04-2021,KERALA,0.0,802.5,0.0,4.58,24,4,2021
25965,23-04-2021,KERALA,0.0,911.67,0.0,12.92,23,4,2021
25966,22-04-2021,KERALA,0.0,928.75,0.0,12.92,22,4,2021
25967,21-04-2021,KERALA,0.0,862.08,0.0,9.58,21,4,2021
25968,20-04-2021,KERALA,0.0,804.58,0.0,8.33,20,4,2021
25969,19-04-2021,KERALA,0.0,875.83,0.0,20.83,19,4,2021
25970,18-04-2021,KERALA,0.0,690.83,0.0,13.75,18,4,2021
25971,17-04-2021,KERALA,0.0,844.58,0.0,7.5,17,4,2021
25972,16-04-2021,KERALA,0.0,830.83,0.0,5.42,16,4,2021
25973,15-04-2021,KERALA,0.0,753.33,0.0,3.75,15,4,2021
25974,14-04-2021,KERALA,0.0,601.67,0.0,3.75,14,4,2021
25975,13-04-2021,KERALA,0.0,878.75,0.0,3.33,13,4,2021
25976,12-04-2021,KERALA,0.0,1091.67,0.0,1.67,12,4,2021
25977,11-04-2021,KERALA,0.0,1012.92,0.0,3.75,11,4,2021
25978,10-04-2021,KERALA,0.0,1316.67,0.0,3.75,10,4,2021
25979,09-04-2021,KERALA,0.0,1272.5,0.0,4.17,9,4,2021
25980,08-04-2021,KERALA,0.0,1190.83,0.0,4.58,8,4,2021
25981,07-04-2021,KERALA,0.0,1210.42,0.0,4.17,7,4,2021
25982,06-04-2021,KERALA,0.0,1065.0,0.0,3.33,6,4,2021
25983,05-04-2021,KERALA,0.0,1210.0,0.0,6.25,5,4,2021
25984,04-04-2021,KERALA,0.0,708.75,0.0,15.0,4,4,2021
25985,03-04-2021,KERALA,0.0,890.0,0.0,31.67,3,4,2021
25986,02-04-2021,KERALA,0.0,712.92,0.0,22.5,2,4,2021
25987,01-04-2021,KERALA,0.0,928.33,0.0,23.75,1,4,2021
25988,31-03-2021,KERALA,0.0,909.17,2.78,24.58,31,3,2021
25989,30-03-2021,KERALA,0.0,733.75,3.65,10.0,30,3,2021
25990,29-03-2021,KERALA,0.0,622.92,3.65,9.17,29,3,2021
25991,28-03-2021,KERALA,0.0,615.42,3.65,5.83,28,3,2021
25992,27-03-2021,KERALA,0.0,1069.58,3.7,5.42,27,3,2021
25993,26-03-2021,KERALA,0.0,1108.33,3.64,5.0,26,3,2021
25994,25-03-2021,KERALA,0.0,1081.25,3.7,4.58,25,3,2021
25995,24-03-2021,KERALA,0.0,1105.83,3.67,5.83,24,3,2021
25996,23-03-2021,KERALA,0.0,934.17,3.69,5.0,23,3,2021
25997,22-03-2021,KERALA,0.0,877.08,3.68,1.25,22,3,2021
25998,21-03-2021,KERALA,0.0,587.08,3.71,2.08,21,3,2021
25999,20-03-2021,KERALA,0.0,932.92,3.62,2.08,20,3,2021
26000,19-03-2021,KERALA,0.0,1048.33,3.67,3.75,19,3,2021
26001,18-03-2021,KERALA,0.0,1093.33,3.62,5.83,18,3,2021
26002,17-03-2021,KERALA,0.0,1174.17,3.64,4.17,17,3,2021
26003,16-03-2021,KERALA,0.0,1034.58,3.64,4.17,16,3,2021
26004,15-03-2021,KERALA,0.0,940.0,1.34,6.25,15,3,2021
26005,14-03-2021,KERALA,0.0,690.83,0.0,12.92,14,3,2021
26006,13-03-2021,KERALA,0.0,949.17,0.0,8.33,13,3,2021
26007,12-03-2021,KERALA,0.0,807.5,3.55,10.42,12,3,2021
26008,11-03-2021,KERALA,0.0,729.58,3.63,4.58,11,3,2021
26009,10-03-2021,KERALA,0.0,946.67,3.65,8.75,10,3,2021
26010,09-03-2021,KERALA,0.0,1018.75,3.62,8.75,9,3,2021
26011,08-03-2021,KERALA,0.0,1028.75,3.61,6.67,8,3,2021
26012,07-03-2021,KERALA,0.0,874.58,3.59,3.75,7,3,2021
26013,06-03-2021,KERALA,0.0,1078.33,3.59,3.33,6,3,2021
26014,05-03-2021,KERALA,0.0,880.0,3.59,6.67,5,3,2021
26015,04-03-2021,KERALA,0.0,725.83,4.03,13.75,4,3,2021
26016,03-03-2021,KERALA,0.0,839.17,3.63,16.67,3,3,2021
26017,02-03-2021,KERALA,0.0,922.08,3.38,8.75,2,3,2021
26018,01-03-2021,KERALA,0.0,1070.42,0.32,4.17,1,3,2021
26019,28-02-2021,KERALA,0.0,840.42,0.0,7.5,28,2,2021
26020,27-02-2021,KERALA,0.0,1130.42,0.0,1.67,27,2,2021
26021,26-02-2021,KERALA,0.0,1154.58,0.0,2.08,26,2,2021
26022,25-02-2021,KERALA,0.0,1116.25,0.0,2.92,25,2,2021
26023,24-02-2021,KERALA,0.0,1073.33,0.0,5.83,24,2,2021
26024,23-02-2021,KERALA,0.0,1018.75,0.0,5.83,23,2,2021
26025,22-02-2021,KERALA,0.0,1040.83,0.0,9.58,22,2,2021
26026,21-02-2021,KERALA,0.0,713.33,0.0,11.67,21,2,2021
26027,20-02-2021,KERALA,0.0,993.33,0.0,10.42,20,2,2021
26028,19-02-2021,KERALA,0.0,1014.58,0.0,5.0,19,2,2021
26029,18-02-2021,KERALA,0.0,1056.67,0.0,3.75,18,2,2021
26030,17-02-2021,KERALA,0.0,1018.33,0.0,3.33,17,2,2021
26031,16-02-2021,KERALA,0.0,1028.33,0.0,3.33,16,2,2021
26032,15-02-2021,KERALA,0.0,951.67,0.0,3.75,15,2,2021
26033,14-02-2021,KERALA,0.0,681.67,0.0,4.17,14,2,2021
26034,13-02-2021,KERALA,0.0,844.58,0.0,5.42,13,2,2021
26035,12-02-2021,KERALA,0.0,846.67,0.0,7.92,12,2,2021
26036,11-02-2021,KERALA,0.0,818.75,0.0,10.42,11,2,2021
26037,10-02-2021,KERALA,0.0,847.5,0.0,12.08,10,2,2021
26038,09-02-2021,KERALA,0.0,869.17,0.0,19.17,9,2,2021
26039,08-02-2021,KERALA,0.0,797.92,0.0,21.25,8,2,2021
26040,07-02-2021,KERALA,0.0,592.5,0.0,12.92,7,2,2021
26041,06-02-2021,KERALA,0.0,865.0,0.0,8.75,6,2,2021
26042,05-02-2021,KERALA,0.0,865.83,0.11,7.92,5,2,2021
26043,04-02-2021,KERALA,0.0,923.75,0.1,13.75,4,2,2021
26044,03-02-2021,KERALA,0.0,1015.42,0.14,13.75,3,2,2021
26045,02-02-2021,KERALA,0.0,1041.25,0.2,15.0,2,2,2021
26046,01-02-2021,KERALA,0.0,1058.75,0.0,15.0,1,2,2021
26047,31-01-2021,KERALA,0.0,873.33,0.0,12.08,31,1,2021
26048,30-01-2021,KERALA,0.0,1058.75,0.08,8.75,30,1,2021
26049,29-01-2021,KERALA,0.0,973.75,0.0,7.5,29,1,2021
26050,28-01-2021,KERALA,0.0,673.33,0.0,15.83,28,1,2021
26051,27-01-2021,KERALA,0.0,775.83,0.09,10.0,27,1,2021
26052,26-01-2021,KERALA,0.0,858.33,0.07,10.83,26,1,2021
26053,25-01-2021,KERALA,0.0,910.83,0.17,16.67,25,1,2021
26054,24-01-2021,KERALA,0.0,873.75,0.23,7.92,24,1,2021
26055,23-01-2021,KERALA,0.0,962.08,0.11,6.67,23,1,2021
26056,22-01-2021,KERALA,0.0,1024.58,0.14,2.92,22,1,2021
26057,21-01-2021,KERALA,0.0,973.33,0.5,3.75,21,1,2021
26058,20-01-2021,KERALA,0.0,956.25,0.0,4.58,20,1,2021
26059,19-01-2021,KERALA,0.0,907.5,0.18,9.58,19,1,2021
26060,18-01-2021,KERALA,0.0,919.58,0.17,16.67,18,1,2021
26061,17-01-2021,KERALA,0.0,695.83,0.09,12.5,17,1,2021
26062,16-01-2021,KERALA,0.0,908.33,0.28,9.17,16,1,2021
26063,15-01-2021,KERALA,0.0,931.25,0.38,15.83,15,1,2021
26064,14-01-2021,KERALA,0.0,708.75,0.61,15.42,14,1,2021
26065,13-01-2021,KERALA,0.0,620.42,0.4,22.92,13,1,2021
26066,12-01-2021,KERALA,0.0,693.33,0.02,19.58,12,1,2021
26067,11-01-2021,KERALA,0.0,746.25,0.23,9.58,11,1,2021
26068,10-01-2021,KERALA,0.0,581.67,0.0,8.33,10,1,2021
26069,09-01-2021,KERALA,0.0,711.25,0.0,10.0,9,1,2021
26070,08-01-2021,KERALA,0.0,722.08,0.11,5.83,8,1,2021
26071,07-01-2021,KERALA,0.0,657.5,0.15,8.75,7,1,2021
26072,06-01-2021,KERALA,0.0,682.5,0.03,5.42,6,1,2021
26073,05-01-2021,KERALA,0.0,802.92,0.19,11.25,5,1,2021
26074,04-01-2021,KERALA,0.0,706.67,0.09,12.08,4,1,2021
26075,03-01-2021,KERALA,0.0,477.92,0.03,14.17,3,1,2021
26076,02-01-2021,KERALA,0.0,715.42,0.12,17.92,2,1,2021
26077,01-01-2021,KERALA,0.0,702.08,0.39,20.0,1,1,2021
26078,31-12-2020,KERALA,0.0,900.42,0.5,14.17,31,12,2020
26079,30-12-2020,KERALA,0.0,945.0,0.9,9.58,30,12,2020
26080,29-12-2020,KERALA,0.0,683.33,0.48,8.33,29,12,2020
26081,28-12-2020,KERALA,0.0,556.67,0.07,7.92,28,12,2020
26082,27-12-2020,KERALA,0.0,349.58,0.0,9.17,27,12,2020
26083,26-12-2020,KERALA,0.0,549.17,0.17,7.5,26,12,2020
26084,25-12-2020,KERALA,0.0,507.08,0.11,11.67,25,12,2020
26085,23-12-2020,KERALA,0.0,581.25,0.0,8.75,23,12,2020
26086,22-12-2020,KERALA,0.0,658.75,0.0,11.67,22,12,2020
26087,21-12-2020,KERALA,0.0,591.25,0.0,21.25,21,12,2020
26088,20-12-2020,KERALA,0.0,331.67,0.0,21.67,20,12,2020
26089,19-12-2020,KERALA,0.0,518.33,0.0,24.58,19,12,2020
26090,18-12-2020,KERALA,0.0,678.33,0.0,11.25,18,12,2020
26091,17-12-2020,KERALA,0.0,718.33,0.0,12.08,17,12,2020
26092,16-12-2020,KERALA,0.0,733.75,0.0,11.25,16,12,2020
26093,15-12-2020,KERALA,0.0,759.58,0.0,9.17,15,12,2020
26094,14-12-2020,KERALA,0.0,689.58,0.0,7.92,14,12,2020
26095,13-12-2020,KERALA,0.0,520.42,0.0,6.25,13,12,2020
26096,12-12-2020,KERALA,0.0,703.33,0.0,5.83,12,12,2020
26097,11-12-2020,KERALA,0.0,841.67,0.0,7.5,11,12,2020
26098,10-12-2020,KERALA,0.0,711.67,0.0,10.83,10,12,2020
26099,09-12-2020,KERALA,0.0,785.83,0.59,15.42,9,12,2020
26100,08-12-2020,KERALA,0.0,692.92,0.0,17.08,8,12,2020
26101,07-12-2020,KERALA,0.0,804.58,0.0,11.67,7,12,2020
26102,06-12-2020,KERALA,0.0,529.17,0.0,8.75,6,12,2020
26103,05-12-2020,KERALA,0.0,752.08,0.0,8.33,5,12,2020
26104,04-12-2020,KERALA,0.0,756.25,0.0,6.25,4,12,2020
26105,03-12-2020,KERALA,0.0,758.33,0.0,1.25,3,12,2020
26106,02-12-2020,KERALA,0.0,714.58,0.0,6.67,2,12,2020
26107,01-12-2020,KERALA,0.0,809.17,0.0,12.5,1,12,2020
26108,30-11-2020,KERALA,0.0,748.75,0.0,13.75,30,11,2020
26109,29-11-2020,KERALA,0.0,490.42,0.0,11.25,29,11,2020
26110,28-11-2020,KERALA,0.0,666.25,0.0,9.17,28,11,2020
26111,27-11-2020,KERALA,0.0,797.92,0.0,1.67,27,11,2020
26112,26-11-2020,KERALA,0.0,659.17,0.0,11.67,26,11,2020
26113,25-11-2020,KERALA,0.0,728.75,0.0,2.92,25,11,2020
26114,24-11-2020,KERALA,0.0,644.58,0.0,2.5,24,11,2020
26115,23-11-2020,KERALA,0.0,653.33,0.0,9.17,23,11,2020
26116,22-11-2020,KERALA,0.0,548.33,0.0,10.83,22,11,2020
26117,21-11-2020,KERALA,0.0,637.5,0.0,7.5,21,11,2020
26118,20-11-2020,KERALA,0.0,662.08,0.0,10.83,20,11,2020
26119,19-11-2020,KERALA,0.0,674.17,0.0,20.42,19,11,2020
26120,18-11-2020,KERALA,0.0,590.0,0.0,15.42,18,11,2020
26121,17-11-2020,KERALA,0.0,561.67,0.0,21.67,17,11,2020
26122,16-11-2020,KERALA,0.0,675.83,0.0,14.58,16,11,2020
26123,14-11-2020,KERALA,0.0,703.33,0.0,19.17,14,11,2020
26124,13-11-2020,KERALA,0.0,685.0,0.0,7.08,13,11,2020
26125,12-11-2020,KERALA,0.0,715.83,0.0,5.83,12,11,2020
26126,11-11-2020,KERALA,0.0,781.25,0.0,5.42,11,11,2020
26127,10-11-2020,KERALA,0.0,867.92,0.0,5.42,10,11,2020
26128,09-11-2020,KERALA,0.0,920.83,0.0,3.75,9,11,2020
26129,08-11-2020,KERALA,0.0,728.75,0.0,11.25,8,11,2020
26130,07-11-2020,KERALA,0.0,1013.33,0.0,8.75,7,11,2020
26131,06-11-2020,KERALA,0.0,1007.92,0.0,9.17,6,11,2020
26132,05-11-2020,KERALA,0.0,963.75,0.0,3.33,5,11,2020
26133,04-11-2020,KERALA,0.0,997.5,0.0,1.67,4,11,2020
26134,03-11-2020,KERALA,0.0,955.83,0.0,0.42,3,11,2020
26135,02-11-2020,KERALA,0.0,902.92,0.0,2.5,2,11,2020
26136,01-11-2020,KERALA,0.0,733.75,0.0,3.33,1,11,2020
26137,31-10-2020,KERALA,0.0,932.92,0.0,2.92,31,10,2020
26138,30-10-2020,KERALA,0.0,998.75,0.0,2.08,30,10,2020
26139,29-10-2020,KERALA,0.0,987.92,0.0,0.83,29,10,2020
26140,28-10-2020,KERALA,0.0,1073.75,0.0,2.08,28,10,2020
26141,27-10-2020,KERALA,0.0,1004.58,0.0,1.67,27,10,2020
26142,26-10-2020,KERALA,0.0,992.92,0.0,3.33,26,10,2020
26143,25-10-2020,KERALA,0.0,928.75,0.0,11.25,25,10,2020
26144,24-10-2020,KERALA,0.0,1020.83,0.0,19.58,24,10,2020
26145,23-10-2020,KERALA,0.0,1038.75,0.0,22.92,23,10,2020
26146,22-10-2020,KERALA,0.0,1165.42,0.0,26.25,22,10,2020
26147,21-10-2020,KERALA,0.0,1172.92,0.0,25.0,21,10,2020
26148,20-10-2020,KERALA,0.0,1275.42,0.0,18.75,20,10,2020
26149,19-10-2020,KERALA,0.0,1282.92,0.0,17.5,19,10,2020
26150,18-10-2020,KERALA,0.0,1225.42,0.0,15.83,18,10,2020
26151,17-10-2020,KERALA,0.0,1322.08,0.0,17.92,17,10,2020
26152,16-10-2020,KERALA,0.0,1373.33,0.0,18.33,16,10,2020
26153,15-10-2020,KERALA,0.0,1282.08,0.0,24.17,15,10,2020
26154,14-10-2020,KERALA,0.0,1124.58,0.0,26.67,14,10,2020
26155,13-10-2020,KERALA,0.0,1073.33,0.0,29.58,13,10,2020
26156,12-10-2020,KERALA,0.0,815.0,0.0,32.5,12,10,2020
26157,11-10-2020,KERALA,0.0,782.92,0.0,27.08,11,10,2020
26158,10-10-2020,KERALA,0.0,885.42,0.0,17.08,10,10,2020
26159,09-10-2020,KERALA,0.0,920.83,0.0,15.83,9,10,2020
26160,08-10-2020,KERALA,0.0,850.83,0.0,7.5,8,10,2020
26161,07-10-2020,KERALA,0.0,912.92,0.0,17.08,7,10,2020
26162,06-10-2020,KERALA,0.0,946.67,0.0,20.0,6,10,2020
26163,04-10-2020,KERALA,0.0,1003.75,0.0,36.25,4,10,2020
26164,03-10-2020,KERALA,0.0,980.83,0.0,33.33,3,10,2020
26165,02-10-2020,KERALA,0.0,872.5,0.0,25.0,2,10,2020
26166,01-10-2020,KERALA,0.0,1235.0,0.0,27.5,1,10,2020
26167,30-09-2020,KERALA,0.0,1210.42,0.0,25.42,30,9,2020
26168,29-09-2020,KERALA,0.0,1259.58,0.0,23.75,29,9,2020
26169,28-09-2020,KERALA,0.0,1264.17,0.0,24.58,28,9,2020
26170,27-09-2020,KERALA,0.0,1246.67,0.0,14.58,27,9,2020
26171,26-09-2020,KERALA,0.0,1160.83,0.0,20.0,26,9,2020
26172,25-09-2020,KERALA,0.0,1171.67,0.0,21.25,25,9,2020
26173,24-09-2020,KERALA,0.0,1173.33,0.0,15.83,24,9,2020
26174,23-09-2020,KERALA,0.0,1220.0,0.0,26.25,23,9,2020
26175,22-09-2020,KERALA,0.0,1159.58,0.0,24.58,22,9,2020
26176,21-09-2020,KERALA,0.0,1228.75,0.0,21.67,21,9,2020
26177,20-09-2020,KERALA,0.0,1067.5,0.0,23.75,20,9,2020
26178,19-09-2020,KERALA,0.0,1120.83,0.0,29.17,19,9,2020
26179,18-09-2020,KERALA,0.0,1055.0,0.0,28.75,18,9,2020
26180,17-09-2020,KERALA,0.0,997.92,0.0,23.75,17,9,2020
26181,16-09-2020,KERALA,0.0,861.67,0.0,27.08,16,9,2020
26182,15-09-2020,KERALA,0.0,874.17,0.0,29.58,15,9,2020
26183,14-09-2020,KERALA,0.0,947.5,0.0,30.0,14,9,2020
